episode_id,case,slice_name,seed,policy,status
revision_table7_cor_tightB150_repl_harm_aware_selective_s166,corruption_prone,corruption_prone,166,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s167,corruption_prone,corruption_prone,167,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s168,corruption_prone,corruption_prone,168,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s168,corruption_prone,corruption_prone,168,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s171,corruption_prone,corruption_prone,171,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s172,corruption_prone,corruption_prone,172,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s172,corruption_prone,corruption_prone,172,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s174,corruption_prone,corruption_prone,174,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s174,corruption_prone,corruption_prone,174,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s179,corruption_prone,corruption_prone,179,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s179,corruption_prone,corruption_prone,179,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s181,corruption_prone,corruption_prone,181,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s181,corruption_prone,corruption_prone,181,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s184,corruption_prone,corruption_prone,184,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s184,corruption_prone,corruption_prone,184,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s185,corruption_prone,corruption_prone,185,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s185,corruption_prone,corruption_prone,185,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s186,corruption_prone,corruption_prone,186,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s187,corruption_prone,corruption_prone,187,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s187,corruption_prone,corruption_prone,187,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s188,corruption_prone,corruption_prone,188,uncertainty_only_matched_budget,done
